Frame;CaptureTime;LogTime;LeftEyeStatus;LeftEyeForward_x;LeftEyeForward_y;LeftEyeForward_z;LeftAngle_x;LeftAngle_y;LeftEyePupilSize;RightEyeStatus;RightEyeForward_x;RightEyeForward_y;RightEyeForward_z;RightAngle_x;RightAngle_y;RightEyePupilSize;FocusDistance;FocusStability
46465;1E+18;6,37486E+13;VALID;0,02794347;0,288525;0,9570645;1,672393;16,77641;0,1234354;VALID;0,005208723;0,2476236;0,9688423;0,3080326;14,33713;0,131106332;2;1
46466;1E+18;6,37486E+13;VALID;0,02792379;0,2879381;0,9572418;1,670907;16,74128;0,123334311;VALID;0,005091164;0,247213;0,9689478;0,3010477;14,31284;0,132007092;2;1
46467;1E+18;6,37486E+13;VALID;0,02794799;0,2873112;0,9574295;1,672026;16,70376;0,123377666;VALID;0,005117363;0,246977;0,9690078;0,3025781;14,29889;0,131106332;2;1
46468;1E+18;6,37486E+13;VALID;0,02797318;0,2868143;0,9575777;1,673274;16,67404;0,124647796;VALID;0,005148716;0,2468221;0,9690471;0,3044196;14,28973;0,131106332;2;1
46469;1E+18;6,37486E+13;VALID;0,02791727;0,2863803;0,9577093;1,669702;16,64805;0,124323815;VALID;0,005134264;0,246486;0,9691328;0,3035383;14,26986;0,132274508;2;1
46470;1E+18;6,37486E+13;VALID;0,02793369;0,2862289;0,957754;1,670605;16,639;0,1234354;VALID;0,005099691;0,2462255;0,9691991;0,3014737;14,25446;0,132274508;2;1
46471;1E+18;6,37486E+13;VALID;0,02794038;0,2860869;0,9577962;1,670932;16,63051;0,1234354;VALID;0,005013746;0,2459996;0,969257;0,2963754;14,24109;0,133146524;2;1
46472;1E+18;6,37486E+13;VALID;0,027903;0,2856666;0,9579228;1,668477;16,60535;0,125390261;VALID;0,005084509;0,2460019;0,969256;0,3005587;14,24124;0,131106332;2;1
46473;1E+18;6,37486E+13;VALID;0,02789205;0,2852883;0,9580358;1,667626;16,58272;0,125677153;VALID;0,005129847;0,2459999;0,9692563;0,3032385;14,24113;0,131106332;2;1
46474;1E+18;6,37486E+13;VALID;0,02789044;0,2853127;0,9580286;1,667542;16,58418;0,1234354;VALID;0,005068679;0,2457199;0,9693276;0,2996007;14,22457;0,133296907;2;1
46475;1E+18;6,37486E+13;VALID;0,02787469;0,2853143;0,9580286;1,666601;16,58427;0,1234354;VALID;0,005033233;0,2455049;0,9693823;0,2974888;14,21186;0,133296907;2;1
46476;1E+18;6,37486E+13;VALID;0,02789894;0,2849356;0,9581406;1,667856;16,56163;0,126217932;VALID;0,004955637;0,2452937;0,9694362;0,2928863;14,19937;0,133119792;2;1
46477;1E+18;6,37486E+13;VALID;0,02787357;0,2845548;0,9582545;1,666142;16,53885;0,127332643;VALID;0,004883711;0,2451159;0,9694815;0,288622;14,18885;0,133119792;2;1
46478;1E+18;6,37486E+13;VALID;0,02795446;0,2843604;0,9583098;1,670878;16,52727;0,125583887;VALID;0,004813474;0,2449538;0,9695228;0,284459;14,17927;0,133119792;2;1
46479;1E+18;6,37486E+13;VALID;0,02818902;0,2844371;0,9582801;1,684942;16,53197;0,125560001;VALID;0,004735131;0,2448035;0,9695612;0,2798182;14,17038;0,133119792;2;1
46480;1E+18;6,37486E+13;VALID;0,02840248;0,2844916;0,9582577;1,697733;16,53532;0,125560001;VALID;0,004686086;0,2446749;0,9695939;0,2769107;14,16278;0,133119792;2;1
46481;1E+18;6,37486E+13;VALID;0,02839175;0,2840355;0,9583933;1,696852;16,50805;0,127815947;VALID;0,00465486;0,2445704;0,9696203;0,2750579;14,1566;0,133119792;2;1
46482;1E+18;6,37486E+13;VALID;0,02841612;0,2838255;0,9584548;1,698199;16,49551;0,126497015;VALID;0,004708;0,2445956;0,9696137;0,2781999;14,1581;0,133583903;2;1
46483;1E+18;6,37486E+13;VALID;0,02844363;0,283528;0,958542;1,699688;16,47774;0,127755463;VALID;0,004633714;0,2443928;0,9696652;0,2737958;14,14611;0,135047302;2;1
46484;1E+18;6,37486E+13;VALID;0,02847935;0,2833902;0,9585817;1,701751;16,46952;0,126497015;VALID;0,004583782;0,2443296;0,9696814;0,2708409;14,14237;0,133119792;2;1
46485;1E+18;6,37486E+13;VALID;0,02849948;0,2832826;0,9586129;1,702897;16,46309;0,126497015;VALID;0,004554756;0,2443266;0,9696823;0,2691256;14,14219;0,134255379;2;1
46486;1E+18;6,37486E+13;VALID;0,028515;0,2831456;0,958653;1,703752;16,45491;0,126497015;VALID;0,004522893;0,2443365;0,96968;0,2672437;14,14277;0,134255379;2;1
46487;1E+18;6,37486E+13;VALID;0,02854713;0,2830388;0,9586836;1,705617;16,44855;0,126497015;VALID;0,004528974;0,2443555;0,9696751;0,2676043;14,1439;0,134255379;2;1
46488;1E+18;6,37486E+13;VALID;0,02857222;0,2828897;0,9587268;1,707038;16,43965;0,126497015;VALID;0,004638638;0,2443582;0,9696739;0,2740843;14,14406;0,134968653;2;1
46489;1E+18;6,37486E+13;VALID;0,02855268;0,2825094;0,9588395;1,705671;16,41691;0,129253373;VALID;0,00474746;0,2443638;0,969672;0,2805147;14,1444;0,134968653;2;1
46490;1E+18;6,37486E+13;VALID;0,02869333;0,2825178;0,9588328;1,71408;16,41748;0,128536135;VALID;0,004793976;0,2440125;0,9697602;0,2832374;14,12365;0,133601665;2;1
46491;1E+18;6,37486E+13;VALID;0,02868534;0,2822348;0,9589164;1,713454;16,40057;0,129117265;VALID;0,004835097;0,24365;0,9698512;0,28564;14,10223;0,133601665;2;1
46492;1E+18;6,37486E+13;VALID;0,02877275;0,2819391;0,9590008;1,718521;16,38294;0,128919572;VALID;0,004694427;0,2434006;0,9699145;0,2773118;14,08749;0,13597928;2;1
46493;1E+18;6,37486E+13;VALID;0,0288658;0,2816671;0,9590779;1,723937;16,36674;0,128919572;VALID;0,004654896;0,2432453;0,9699537;0,2749655;14,07832;0,136241913;2;1
46494;1E+18;6,37486E+13;VALID;0,02877392;0,2813604;0,9591707;1,718287;16,34837;0,130119383;VALID;0,00457506;0,2430946;0,9699918;0,2702391;14,06941;0,136465266;2;1
46495;1E+18;6,37486E+13;VALID;0,02881007;0,2812076;0,9592144;1,720365;16,33926;0,128510311;VALID;0,004581607;0,2428826;0,9700449;0,270611;14,05689;0,136656418;2;1
46496;1E+18;6,37486E+13;VALID;0,02884302;0,2810148;0,9592699;1,722232;16,32777;0,128510311;VALID;0,004559033;0,2426089;0,9701135;0,2692586;14,04072;0,136656418;2;1
46497;1E+18;6,37486E+13;VALID;0,02888077;0,2808164;0,9593269;1,724383;16,31593;0,128510311;VALID;0,004560351;0,2424943;0,9701421;0,2693285;14,03395;0,136474147;2;1
46498;1E+18;6,37486E+13;VALID;0,02882955;0,2806939;0,9593642;1,721259;16,30859;0,130341709;VALID;0,004547426;0,2423205;0,9701856;0,2685532;14,02369;0,136672214;2;1
46499;1E+18;6,37486E+13;VALID;0,02874695;0,2805758;0,9594012;1,716264;16,3015;0,130876437;VALID;0,004378778;0,2421808;0,9702213;0,2585841;14,01542;0,137078598;2;1
46500;1E+18;6,37486E+13;VALID;0,02880965;0,2805126;0,9594179;1,719976;16,29775;0,129112601;VALID;0,004234141;0,2420261;0,9702605;0,2500327;14,00628;0,137127772;2;1
46501;1E+18;6,37486E+13;VALID;0,02888579;0,280464;0,9594298;1,724497;16,29489;0,129112601;VALID;0,004052377;0,2419219;0,9702873;0,2392928;14,00012;0,137127772;2;1
46502;1E+18;6,37486E+13;VALID;0,02895034;0,2804313;0,9594374;1,728335;16,29296;0,129112601;VALID;0,003882303;0,241836;0,9703094;0,2292448;13,99504;0,137127772;2;1
46503;1E+18;6,37486E+13;VALID;0,02906714;0,2802755;0,9594794;1,735228;16,28372;0,129923925;VALID;0,003846103;0,2418893;0,9702962;0,2271103;13,99818;0,136552975;2;1
46504;1E+18;6,37486E+13;VALID;0,02917785;0,2801276;0,9595193;1,74176;16,27494;0,129923925;VALID;0,003772265;0,2417886;0,9703216;0,2227445;13,99223;0,137473762;2;1
46505;1E+18;6,37486E+13;VALID;0,0291434;0,2800829;0,9595333;1,73968;16,27225;0,131425083;VALID;0,003646537;0,2417808;0,970324;0,21532;13,99176;0,137587279;2;1
46506;1E+18;6,37486E+13;VALID;0,0292851;0,2800093;0,9595505;1,748102;16,26793;0,130000964;VALID;0,00357509;0,2417712;0,9703267;0,2111007;13,99119;0,137259021;2;1
46507;1E+18;6,37486E+13;VALID;0,0294338;0,2798995;0,959578;1,756922;16,26145;0,130000964;VALID;0,003525849;0,2417291;0,9703374;0,2081908;13,9887;0,137738943;2;1
46508;1E+18;6,37486E+13;VALID;0,02954838;0,2797936;0,9596053;1,763707;16,25518;0,130000964;VALID;0,00348702;0,2416948;0,970346;0,2058963;13,98668;0,137738943;2;1
46509;1E+18;6,37486E+13;VALID;0,02955359;0,2797591;0,9596152;1,764;16,25312;0,131244257;VALID;0,003559998;0,2417445;0,9703334;0,2102081;13,98962;0,137263536;2;1
46510;1E+18;6,37486E+13;VALID;0,02989724;0,2797388;0,9596105;1,784507;16,25208;0,131178796;VALID;0,00360162;0,2417698;0,970327;0,2126671;13,99111;0,137263536;2;1
46511;1E+18;6,37486E+13;VALID;0,02963347;0,2796633;0,9596407;1,768717;16,24744;0,133309558;VALID;0,003653433;0,2417947;0,9703205;0,215728;13,99259;0,137263536;2;1
46512;1E+18;6,37486E+13;VALID;0,02954175;0,2796033;0,959661;1,763209;16,24382;0,132112041;VALID;0,003562413;0,2417331;0,9703363;0,2103501;13,98894;0,137738943;2;1
46513;1E+18;6,37486E+13;VALID;0,02952294;0,2794633;0,9597024;1,762012;16,23545;0,131171048;VALID;0,003495514;0,2416727;0,9703515;0,2063967;13,98538;0,137794316;2;1
46514;1E+18;6,37486E+13;VALID;0,029514;0,2793539;0,9597345;1,761419;16,22891;0,131171048;VALID;0,003442473;0,2416095;0,9703674;0,2032615;13,98164;0,137794316;2;1
46515;1E+18;6,37486E+13;VALID;0,0294429;0,2792314;0,9597723;1,757109;16,22157;0,132292539;VALID;0,003389075;0,241559;0,9703802;0,200106;13,97866;0,137794316;2;1
46516;1E+18;6,37486E+13;VALID;0,02937176;0,279125;0,9598054;1,752806;16,21518;0,132292539;VALID;0,003323713;0,2415243;0,9703891;0,196245;13,9766;0,137794316;2;1
46517;1E+18;6,37486E+13;VALID;0,0293495;0,2790016;0,959842;1,751412;16,2078;0,131628498;VALID;0,003390602;0,2415149;0,9703912;0,2001939;13,97605;0,137343705;2;1
46518;1E+18;6,37486E+13;VALID;0,02923567;0,2788582;0,9598871;1,744542;16,19918;0,132108018;VALID;0,003457729;0,2414952;0,9703959;0,2041563;13,97489;0,137343705;2;1
46519;1E+18;6,37486E+13;VALID;0,02921912;0,2788102;0,9599016;1,743528;16,19631;0,13202171;VALID;0,003365614;0,2414072;0,9704181;0,198713;13,96969;0,139566362;2;1
46520;1E+18;6,37486E+13;VALID;0,02907339;0,2785856;0,9599712;1,734712;16,18283;0,132147074;VALID;0,003413302;0,2413991;0,9704199;0,2015282;13,96922;0,137343705;2;1
46521;1E+18;6,37486E+13;VALID;0,02895632;0,2784691;0,9600086;1,727664;16,17582;0,131979287;VALID;0,003683595;0,2414238;0,9704128;0,2174883;13,97068;0,13898474;2;1
46522;1E+18;6,37486E+13;VALID;0,02893137;0,278409;0,9600268;1,726144;16,17223;0,131528914;VALID;0,003536294;0,2413226;0,9704385;0,2087859;13,9647;0,139109924;2;1
46523;1E+18;6,37486E+13;VALID;0,028932;0,2782766;0,9600651;1,726112;16,16432;0,131404728;VALID;0,003795146;0,241379;0,9704235;0,224072;13,96805;0,13898474;2;1
46524;1E+18;6,37486E+13;VALID;0,02894532;0,2781862;0,9600909;1,72686;16,15894;0,131404728;VALID;0,003843954;0,2414362;0,9704091;0,2269571;13,97143;0,137604311;2;1
46525;1E+18;6,37486E+13;VALID;0,02882852;0,2780616;0,9601305;1,719825;16,15145;0,131880596;VALID;0,004105748;0,2414057;0,9704156;0,2424122;13,96964;0,139830813;2;1
46526;1E+18;6,37486E+13;VALID;0,02871297;0,2778868;0,9601846;1,712839;16,14096;0,131948695;VALID;0,004431874;0,2413704;0,9704229;0,2616652;13,96758;0,139830813;2;1
46527;1E+18;6,37486E+13;VALID;0,0286395;0,2777938;0,9602137;1,708407;16,13537;0,131475732;VALID;0,004741902;0,2413291;0,9704317;0,279967;13,96516;0,139830813;2;1
46528;1E+18;6,37486E+13;VALID;0,02875468;0,2777938;0,9602103;1,71528;16,13543;0,13010177;VALID;0,005007705;0,2413067;0,970436;0,2956586;13,96385;0,139830813;2;1
46529;1E+18;6,37486E+13;VALID;0,02860085;0,277606;0,9602692;1,706005;16,12415;0,131870955;VALID;0,005259508;0,2412772;0,970442;0,3105231;13,96213;0,139830813;2;1
46530;1E+18;6,37486E+13;VALID;0,02843817;0,2775142;0,9603005;1,696251;16,1186;0,131634846;VALID;0,005478965;0,2412587;0,9704454;0,3234785;13,96105;0,139830813;2;1
46531;1E+18;6,37486E+13;VALID;0,0285285;0,2772042;0,9603874;1,701483;16,10014;0,131174356;VALID;0,005652524;0,241248;0,970447;0,3337247;13,96044;0,139830813;2;1
46532;1E+18;6,37486E+13;VALID;0,02867419;0,2769296;0,9604623;1,710033;16,08383;0,130616546;VALID;0,005785726;0,2412684;0,9704412;0,3415908;13,96165;0,139830813;2;1
46533;1E+18;6,37486E+13;VALID;0,02882458;0,2766635;0,9605345;1,718868;16,06803;0,130616546;VALID;0,005876197;0,2412953;0,970434;0,3469347;13,96325;0,139830813;2;1
46534;1E+18;6,37486E+13;VALID;0,0288648;0,2763999;0,9606091;1,721131;16,05233;0,131037816;VALID;0,005935298;0,241291;0,9704347;0,3504237;13,963;0,139988542;2;1
46535;1E+18;6,37486E+13;VALID;0,02874192;0,2763419;0,9606295;1,713771;16,04881;0,131347716;VALID;0,005255368;0,2408361;0,9705516;0,3102436;13,93609;0,139155209;2;1
46536;1E+18;6,37486E+13;VALID;0,02896766;0,2747247;0,9610865;1,726403;15,95248;0,130981326;VALID;0,00466918;0,2387919;0,9710596;0,2754952;13,8154;0,13775833;2;1
46537;1E+18;6,37486E+13;VALID;0,02928549;0,2629759;0,9643579;1,739416;15,25342;0,130224943;VALID;0,004631634;0,2306793;0,9730188;0,2727297;13,33721;0,136928737;2;1
46538;1E+18;6,37486E+13;VALID;0,02973722;0,2456032;0,9689142;1,757929;14,22391;0,130331412;VALID;0,00502548;0,2153527;0,9765234;0,2948585;12,43638;0,137030184;2;0,79852891
46539;1E+18;6,37486E+13;VALID;0,0296263;0,2107581;0,9770892;1,736732;12,17221;0,131424785;VALID;0,005022646;0,189712;0,9818269;0,2931005;10,93612;0,137054428;2;0,356494516
46540;1E+18;6,37486E+13;VALID;0,02757007;0,1508292;0,9881753;1,598136;8,678309;0,133364052;VALID;0,00365013;0,1539158;0,9880772;0,2116596;8,85398;0,136469305;2;0
46541;1E+18;6,37486E+13;VALID;0,02625973;0,09053944;0,9955466;1,510952;5,196438;0,135267735;VALID;0,003570074;0,1054749;0,9944156;0,205698;6,054568;0,138841152;2;0
46542;1E+18;6,37486E+13;VALID;0,02359005;0,03006545;0,9992695;1,352347;1,723362;0,13653934;VALID;0,003959582;0,05049188;0,9987166;0,2271577;2,894225;0,13876155;2;0
46543;1E+18;6,37486E+13;VALID;0,01976759;-0,02570698;0,999474;1,133048;-1,473352;0,138693959;VALID;0,002537234;-0,002687981;0,9999931;0,1453735;-0,1540106;0,140380263;2;0
46544;1E+18;6,37486E+13;VALID;0,01720715;-0,05385707;0,9984004;0,987379;-3,087734;0,138946757;VALID;-0,000832963;-0,03442478;0,9994069;-0,04775357;-1,972785;0,138410181;2;0
46545;1E+18;6,37486E+13;VALID;0,01454675;-0,0658265;0,9977251;0,8353088;-3,774709;0,138409451;VALID;-0,003751945;-0,05201542;0,9986392;-0,2152625;-2,981631;0,139414594;2;0
46546;1E+18;6,37486E+13;VALID;0,01212182;-0,07066885;0,9974262;0,6962869;-4,052703;0,138395265;VALID;-0,006832438;-0,0603065;0,9981565;-0,3921867;-3,457487;0,138407931;2;0
46547;1E+18;6,37486E+13;VALID;0,01063529;-0,0749362;0,9971316;0,611087;-4,2978;0,138622642;VALID;-0,008963488;-0,0645863;0,9978719;-0,5146515;-3,703249;0,139038995;2;0
46548;1E+18;6,37486E+13;VALID;0,009423831;-0,07747828;0,9969495;0,5415818;-4,44383;0,138641745;VALID;-0,0114674;-0,0670606;0,997683;-0,6585304;-3,845429;0,138882235;2;0
46549;1E+18;6,37486E+13;VALID;0,007661527;-0,07753401;0,9969603;0,4403029;-4,446965;0,137911499;VALID;-0,01393485;-0,06891353;0,9975253;-0,8003368;-3,951971;0,138439238;2;0
46550;1E+18;6,37486E+13;VALID;0,006646222;-0,0779867;0,9969323;0,3819666;-4,47295;0,138693482;VALID;-0,01623561;-0,06966703;0,9974382;-0,9325386;-3,99539;0,138593167;2;0
46551;1E+18;6,37486E+13;VALID;0,005238621;-0,0772668;0,9969967;0,3010522;-4,431539;0,137701854;VALID;-0,01761079;-0,07049276;0,9973568;-1,011593;-4,042918;0,137873426;2;0
46552;1E+18;6,37486E+13;VALID;0,00401119;-0,07800455;0,9969449;0,2305273;-4,473913;0,139243498;VALID;-0,01721026;-0,07156363;0,9972876;-0,9886588;-4,104411;0,140320852;2;0
46553;1E+18;6,37486E+13;VALID;0,003061009;-0,07896181;0,996873;0,1759325;-4,528914;0,138711736;VALID;-0,01736296;-0,07235873;0,9972275;-0,9974895;-4,150103;0,140122592;2;0
46554;1E+18;6,37486E+13;VALID;0,002308871;-0,07948517;0,9968334;0,1327086;-4,558986;0,139271781;VALID;-0,01885353;-0,07281281;0,9971674;-1,083167;-4,176305;0,137411982;2;0
46555;1E+18;6,37486E+13;VALID;0,001962781;-0,07913549;0,9968619;0,1128129;-4,538884;0,138948068;VALID;-0,01930384;-0,07280777;0,9971592;-1,109041;-4,176052;0,138414145;2;0
46556;1E+18;6,37486E+13;VALID;0,001841599;-0,07562441;0,9971347;0,1058189;-4,337108;0,137541324;VALID;-0,01915906;-0,0706121;0,9973198;-1,100548;-4,04989;0,14013353;2;0
46557;1E+18;6,37486E+13;VALID;0,00209907;-0,07369339;0,9972787;0,1205958;-4,226161;0,13736932;VALID;-0,0190004;-0,06950762;0,9974005;-1,091348;-3,986428;0,140027523;2;0
46558;1E+18;6,37486E+13;VALID;0,001896091;-0,07251578;0,9973655;0,1089249;-4,158505;0,137541324;VALID;-0,01901901;-0,06858625;0,9974639;-1,092348;-3,933503;0,1397845;2;0
46559;1E+18;6,37486E+13;VALID;0,002162253;-0,07183186;0,9974144;0,1242089;-4,11922;0,137518719;VALID;-0,01839865;-0,06713648;0,9975742;-1,056609;-3,850185;0,140921697;2;0
46560;1E+18;6,37486E+13;VALID;0,002207802;-0,07137182;0,9974473;0,1268212;-4,092794;0,137463003;VALID;-0,01794392;-0,06614599;0,9976486;-1,030423;-3,793267;0,140786007;2;0
46561;1E+18;6,37486E+13;VALID;0,002280338;-0,07099006;0,9974744;0,1309843;-4,070865;0,137303621;VALID;-0,01773051;-0,06554476;0,9976921;-1,018126;-3,758724;0,141049221;2;0
46562;1E+18;6,37486E+13;VALID;0,002384447;-0,07071652;0,9974936;0,1369618;-4,055154;0,137416646;VALID;-0,0175293;-0,06499966;0,9977313;-1,006535;-3,727407;0,140650049;2;0,138736218
46563;1E+18;6,37486E+13;VALID;0,002432982;-0,07052195;0,9975073;0,1397476;-4,043979;0,136921063;VALID;-0,01754956;-0,06497439;0,9977326;-1,007697;-3,725957;0,138298675;2;0,568372786
46564;1E+18;6,37486E+13;VALID;0,002591705;-0,07033622;0,99752;0,1488626;-4,033312;0,136626706;VALID;-0,01728551;-0,06465921;0,9977577;-0,9925131;-3,707841;0,13878718;2;0,779382825
46565;1E+18;6,37486E+13;VALID;0,002620413;-0,07021382;0,9975285;0,1505103;-4,026282;0,136843026;VALID;-0,01696144;-0,06423743;0,9977905;-0,9738773;-3,6836;0,136508152;2;0,876879811
46566;1E+18;6,37486E+13;VALID;0,002658833;-0,07020243;0,9975292;0,1527169;-4,025628;0,135715947;VALID;-0,01669816;-0,06395429;0,9978131;-0,9587417;-3,667325;0,136667073;2;0,940460265
46567;1E+18;6,37486E+13;VALID;0,00272705;-0,07012237;0,9975347;0,1566342;-4,02103;0,134895787;VALID;-0,01656423;-0,06381109;0,9978245;-0,9510421;-3,659095;0,136542365;2;0,983089685
46568;1E+18;6,37486E+13;VALID;0,002857644;-0,07013603;0,9975333;0,1641354;-4,021817;0,133989722;VALID;-0,01636451;-0,06375875;0,9978312;-0,9395714;-3,656077;0,136440396;2;1
46569;1E+18;6,37486E+13;VALID;0,002961549;-0,07016838;0,9975308;0,1701038;-4,023676;0,133434698;VALID;-0,01647753;-0,06381416;0,9978257;-0,9460644;-3,659266;0,133928254;2;1
46570;1E+18;6,37486E+13;VALID;0,003026676;-0,06986817;0,9975516;0,1738408;-4,006434;0,13249433;VALID;-0,01663759;-0,06381232;0,9978232;-0,9552546;-3,65917;0,133684188;2;1
46571;1E+18;6,37486E+13;VALID;0,003054798;-0,06956816;0,9975725;0,1754524;-3,989202;0,131721258;VALID;-0,01594808;-0,06354941;0,9978513;-0,9156473;-3,644032;0,135358691;2;1
46572;1E+18;6,37486E+13;VALID;0,003072364;-0,06927409;0,9975929;0,1764577;-3,972313;0,131565511;VALID;-0,01531664;-0,06357785;0,9978594;-0,8793921;-3,645629;0,133640081;2;1
46573;1E+18;6,37486E+13;VALID;0,003093187;-0,06916405;0,9976005;0,1776523;-3,965993;0,129936054;VALID;-0,0147373;-0,06372537;0,9978586;-0,8461357;-3,654068;0,131582856;2;1
46574;1E+18;6,37486E+13;VALID;0,003183768;-0,06896024;0,9976143;0,1828521;-3,954289;0,129320741;VALID;-0,01430775;-0,06323288;0,9978963;-0,8214454;-3,625768;0,129892945;2;1
46575;1E+18;6,37486E+13;VALID;0,00319228;-0,06880291;0,9976252;0,1833389;-3,945253;0,128929079;VALID;-0,01356981;-0,06291559;0,9979266;-0,7790601;-3,607512;0,129666522;2;1
46576;1E+18;6,37486E+13;VALID;0,003212191;-0,06856206;0,9976417;0,1844794;-3,931421;0,127806723;VALID;-0,01361006;-0,06282113;0,997932;-0,7813665;-3,602092;0,12694177;2;1
46577;1E+18;6,37486E+13;VALID;0,003335707;-0,06835344;0,9976556;0,1915703;-3,919441;0,127219334;VALID;-0,01350494;-0,06262664;0,9979457;-0,7753214;-3,59092;0,126736209;2;1
46578;1E+18;6,37486E+13;VALID;0,003442287;-0,06823948;0,997663;0,1976898;-3,912898;0,125782475;VALID;-0,01292638;-0,06214745;0,9979833;-0,7420824;-3,56338;0,126734465;2;1
46579;1E+18;6,37486E+13;VALID;0,003574306;-0,06810858;0,9976715;0,2052697;-3,905383;0,124936342;VALID;-0,01273889;-0,0619544;0,9979977;-0,7313091;-3,552289;0,124925286;2;1
46580;1E+18;6,37486E+13;VALID;0,003717825;-0,06798272;0,9976796;0,2135101;-3,898156;0,124482043;VALID;-0,01272476;-0,06174577;0,9980108;-0,7304888;-3,540311;0,123858839;2;1
46581;1E+18;6,37486E+13;VALID;0,003855459;-0,0678545;0,9976878;0,2214124;-3,890795;0,124138996;VALID;-0,01263197;-0,06146917;0,9980291;-0,7251489;-3,524427;0,123190559;2;1
46582;1E+18;6,37486E+13;VALID;0,004061001;-0,06770308;0,9976972;0,233214;-3,882102;0,123350419;VALID;-0,01276775;-0,06126262;0,99804;-0,7329351;-3,512575;0,122904681;2;1
46583;1E+18;6,37486E+13;VALID;0,004271035;-0,06763662;0,9977009;0,2452747;-3,878289;0,122494198;VALID;-0,01250276;-0,0608291;0,9980699;-0,717703;-3,487677;0,122039802;2;1
46584;1E+18;6,37486E+13;VALID;0,004462118;-0,06755731;0,9977054;0,2562468;-3,873738;0,121802367;VALID;-0,01237011;-0,06030026;0,9981036;-0,7100655;-3,457313;0,121197164;2;1
46585;1E+18;6,37486E+13;VALID;0,004596025;-0,06745319;0,9977118;0,2639349;-3,867761;0,121184021;VALID;-0,0123349;-0,06000631;0,9981218;-0,7080316;-3,440437;0,120375648;2;1
46586;1E+18;6,37486E+13;VALID;0,004713197;-0,06740169;0,9977148;0,2706628;-3,864806;0,120653637;VALID;-0,01232096;-0,05977704;0,9981357;-0,7072214;-3,427276;0,123712927;2;1
46587;1E+18;6,37486E+13;VALID;0,004823715;-0,0672965;0,9977214;0,2770076;-3,858767;0,120319188;VALID;-0,01237053;-0,05952877;0,9981499;-0,7100565;-3,413027;0,12322244;2;1
46588;1E+18;6,37486E+13;VALID;0,005075632;-0,06723933;0,9977239;0,2914732;-3,855489;0,119804308;VALID;-0,01231422;-0,05948405;0,9981533;-0,7068226;-3,410457;0,122111209;2;1
46589;1E+18;6,37486E+13;VALID;0,005240929;-0,06717621;0,9977273;0,3009644;-3,851867;0,119057827;VALID;-0,01240058;-0,05939595;0,9981575;-0,711776;-3,405404;0,121911511;2;1
46590;1E+18;6,37486E+13;VALID;0,005432208;-0,0671199;0,9977301;0,3119476;-3,848637;0,118616618;VALID;-0,01248366;-0,05929152;0,9981626;-0,7165402;-3,399412;0,121911511;2;1
46591;1E+18;6,37486E+13;VALID;0,00563879;-0,06696992;0,9977391;0,3238075;-3,840029;0,118193284;VALID;-0,01252411;-0,05918984;0,9981682;-0,718858;-3,393578;0,121911995;2;1
46592;1E+18;6,37486E+13;VALID;0,005773413;-0,06687193;0,9977449;0,3315362;-3,834404;0,117759213;VALID;-0,01258611;-0,05900411;0,9981784;-0,7224085;-3,382919;0,120544627;2;1
46593;1E+18;6,37486E+13;VALID;0,005946978;-0,06675869;0,9977514;0,3415006;-3,827906;0,116853088;VALID;-0,01271304;-0,05887533;0,9981844;-0,7296888;-3,375533;0,120185241;2;1
46594;1E+18;6,37486E+13;VALID;0,006157381;-0,06659713;0,997761;0,3535791;-3,818633;0,116550133;VALID;-0,01286671;-0,05866196;0,998195;-0,7385003;-3,363292;0,119809918;2;1
46595;1E+18;6,37486E+13;VALID;0,006365594;-0,06642225;0,9977713;0,3655314;-3,808596;0,116475984;VALID;-0,01296431;-0,05841224;0,9982083;-0,7440915;-3,348963;0,119359188;2;1
